Episode,Reward
156,329.1599996909499
157,319.84999991580844
158,332.7999989874661
159,335.1999994646758
160,241.7200006339699
161,321.95999973267317
162,388.94999916292727
163,304.6400006618351
164,366.6699993722141
165,261.19000018946826
166,296.14000049605966
167,314.5200008004904
168,207.63000185787678
169,263.1600005403161
170,359.7500007469207
171,316.95000020600855
172,326.7000001370907
173,325.8800000101328
174,308.5000006146729
175,271.47000082954764
176,321.4300009831786
177,313.6299994327128
178,366.4399990849197
179,334.2300007138401
180,376.5499993748963
181,333.5699990782887
182,330.9899997282773
183,335.8199990335852
184,383.6699990183115
185,297.3800013065338
186,366.50999923609197
187,284.78000102192163
188,338.26999997906387
189,261.1000006273389
190,373.07999901100993
191,383.44999908842146
192,299.1000010855496
193,305.29000062681735
194,336.68000065535307
195,320.37999998405576
196,338.03000122122467
197,337.28000055253506
198,347.90999985300004
199,350.5000000242144
200,338.27000035718083
201,331.7899996098131
202,322.83999993279576
203,390.38999981060624
204,401.1099991668016
205,382.4599987845868
206,326.85999980941415
207,368.0899991989136
208,356.42999958992004
209,359.35999934375286
210,336.66000020504
211,365.34999989159405
212,305.6399999447167
213,341.28000006079674
214,374.5599987152964
215,381.1899989619851
216,368.1699999179691
217,318.34000011719763
218,303.8700008355081
219,389.8099991902709
220,285.45000060647726
221,324.54000087082386
222,332.5999993979931
223,348.38000008277595
224,316.66000032424927
225,362.73999940790236
226,270.9900009650737
227,363.5099999010563
228,372.5299991555512
229,379.3999992236495
230,353.6599991954863
231,241.0100015513599
232,306.140000641346
233,318.86000020056963
234,347.79999919608235
235,236.23000106588006
236,300.28000035881996
237,335.4500001166016
238,371.72999982349575
239,185.65000271610916
240,328.41000053845346
241,296.47000069729984
242,371.24999917671084
243,384.25999881885946
244,379.69000000320375
245,275.02000049315393
246,267.6900020465255
247,269.92000017128885
248,368.3999991416931
249,318.5500010009855
250,365.42999954894185
251,330.99999976716936
252,370.39999898150563
253,325.7400006093085
254,162.74000241607428
255,378.0599993150681
256,354.209999864921
257,378.62999889813364
258,44.4900018107146
259,381.27999925240874
260,340.3200000729412
261,360.0200005546212
262,320.7399996537715
263,281.04000028781593
264,330.8400005605072
265,363.69999900460243
266,314.3399999476969
267,346.6600000653416
268,263.65000035241246
269,317.9300002735108
270,211.68000079132617
271,383.0499984957278
272,356.6599995084107
273,366.44999956153333
274,197.56000172533095
275,377.62999969162047
276,364.79000013135374
277,357.36999949254096
278,373.089999191463
279,280.2600006945431
280,323.5200000014156
281,325.8199999798089
282,375.07999960146844
283,373.3999995123595
284,371.6499999631196
285,364.5000000242144
286,392.40999883413315
287,372.0499998871237
288,339.5799993593246
289,369.789999704808
290,383.55999855697155
291,322.77000037021935
292,370.2799996137619
293,334.62000095658004
294,294.4900005273521
295,313.12000063434243
296,338.59000018425286
297,352.16000014171004
298,353.9399999678135
299,383.66999905370176
300,338.92999985069036
301,375.5299997050315
302,351.6000002156943
303,372.0799993406981
304,342.9099993426353
305,336.800000121817
306,330.7099996469915
307,367.4499991722405
308,373.1299989502877
309,385.4499998372048
310,379.9099993314594
311,367.0699994172901
312,256.9600012972951
313,379.6899995896965
314,354.48000004701316
315,367.389999570325
316,309.5600002165884
317,353.3700000606477
318,332.28000021725893
319,371.78999998420477
320,365.8299991097301
321,371.3699992764741
322,361.5700000990182
323,390.4399992823601
324,352.87999975681305
325,371.18999954126775
326,384.32999866455793
327,388.3299986049533
328,353.2799994945526
329,336.7399998102337
330,375.989999383688
331,377.9899997524917
332,346.63999957963824
333,381.85999882407486
334,279.100000385195
335,361.98999928869307
336,385.9999988619238
337,353.8600000143051
338,386.80999962612987
339,360.40999944508076
340,221.83000020869076
341,351.3299998473376
342,324.8299999125302
343,379.9599992316216
344,374.57999946922064
345,324.7900004889816
346,372.54999909363687
347,298.6600011009723
348,356.6899996306747
349,320.39999992772937
350,325.9100004751235
351,354.2599994018674
352,355.40999966673553
353,214.0700012408197
354,361.3799999654293
355,261.67000147141516
356,314.88000038452446
357,378.5799989849329
358,341.950000314042
359,304.2400001473725
360,286.9200005810708
361,376.3699994124472
362,359.0600002631545
363,329.1300001516938
364,289.3499999511987
365,382.06999910622835
366,340.4999999552965
367,350.00999974273145
368,367.21999963000417
369,360.33999989554286
370,369.94999909214675
371,372.16999914497137
372,336.36999956332147
373,327.8899996355176
374,349.5299997702241
375,270.01000021211803
376,327.44999966584146
377,321.9200002234429
378,319.4600004889071
379,372.88999929465353
380,319.68000051379204
381,385.9999986551702
382,377.28999947384
383,349.32999965175986
384,344.57999975048006
385,306.360000025481
386,359.5500002671033
387,363.66000010073185
388,362.469999268651
389,363.16999933868647
390,375.9899995792657
391,333.9199997205287
392,388.3099995907396
393,367.59999946691096
394,370.9099998883903
395,302.4000002890825
396,331.3300007674843
397,333.9200003966689
398,301.8000001143664
399,367.1699996255338
400,342.5399997215718
401,363.32999970018864
402,361.8299998771399
403,312.84000043570995
404,367.02999981865287
405,366.27999943867326
406,366.2300000935793
407,364.4799993019551
408,358.84999973885715
409,371.0699996482581
410,375.0499993469566
411,373.99999882653356
412,274.0900012012571
413,380.85999940522015
414,296.7900003530085
415,371.9699994288385
416,339.910000404343
417,360.7099998574704
418,375.86999959871173
419,381.6399989221245
420,266.8100012354553
421,379.3399989325553
422,326.65999998524785
423,373.96999965794384
424,361.7599992696196
425,388.5799996163696
426,364.95999905467033
427,380.2899991516024
428,360.46999980695546
429,378.3299993183464
430,376.20999877899885
431,375.2899993453175
432,380.63999877870083
433,377.89999937079847
434,385.95999931544065
435,382.4799994379282
436,301.7700004260987
437,378.85999911278486
438,363.6900000311434
439,383.1899987179786
440,298.2900000475347
441,374.1599990595132
442,338.23999944515526
443,359.82000005990267
444,373.7899994570762
445,364.5399999152869
446,377.73999946564436
447,384.65999898314476
448,292.8699995968491
449,381.39999898709357
450,360.56999977864325
451,392.8499987348914
452,386.0399987343699
453,373.0399987846613
454,344.4500002544373
455,391.4699985515326
456,325.5499995537102
457,380.9099991507828
458,326.8100007660687
459,319.86999999545515
460,379.08999932557344
461,377.9799996819347
462,318.9999998304993
463,323.2200003582984
464,327.91999974660575
465,363.02999905124307
466,373.44999880716205
467,364.50999977625906
468,385.2599995061755
469,318.5499999560416
470,368.00999899953604
471,245.73000072687864
472,387.0599991083145
473,312.2700004503131
474,362.30999934487045
475,383.8599990066141
476,290.9199998360127
477,375.61999924480915
478,370.1999990195036
479,369.9799993317574
480,378.18999902158976
481,368.9199997112155
482,356.45000039599836
483,367.879998607561
484,386.0199987143278
485,373.3999995049089
486,385.74999930150807
487,378.1999993864447
488,365.7499997206032
489,384.70999966003
490,366.8599997404963
491,385.2799992952496
492,303.43000047281384
493,351.32999946549535
494,364.21999911777675
495,367.6199992019683
496,308.56999995186925
497,324.2300005275756
498,391.15999862365425
499,298.3700008876622
500,397.279998306185
501,379.2599986139685
502,383.90999890491366
503,374.2599988039583
504,381.42999927699566
505,393.03999917022884
506,390.1199988462031
507,388.50999914109707
508,376.38999882526696
509,382.63999911397696
510,320.93999963626266
511,378.65999853238463
512,380.8099991362542
513,278.83000069856644
514,387.579999146983
515,365.66999939084053
516,386.93999865464866
517,383.15999888442457
518,329.4599995817989
519,389.0399988628924
520,381.3899992983788
521,303.9200008455664
522,395.3499989621341
523,323.2999995481223
524,340.4800002425909
525,368.2200000565499
526,342.4400000218302
527,356.9899992123246
528,361.58999926410615
529,389.3699989207089
530,383.9999990668148
531,362.2599991876632
532,363.349999692291
533,364.7799988668412
534,325.25999986194074
535,393.6699987947941
536,390.06999906897545
537,375.739999268204
538,367.0799998436123
539,374.1299989707768
540,376.1899991258979
541,383.72999968566
542,-276.1999976243824
543,378.3999994844198
544,378.3399990834296
545,383.6299990452826
546,382.7899992670864
547,382.5099994651973
548,349.34999967738986
549,344.0599996931851
550,376.1199987195432
551,373.8299992065877
552,376.0299990475178
553,386.23999950662255
554,377.7199993338436
555,368.0399993415922
556,365.4699990171939
557,382.56999897398055
558,369.35999873280525
559,379.08999896608293
560,377.5099992789328
561,377.78999969922006
562,391.7199992053211
563,363.85999944992363
564,366.1499995365739
565,375.3399991989136
566,390.6199995484203
567,394.0299999509007
568,368.90999932587147
569,356.97999914735556
570,376.72999954782426
571,384.1999997906387
572,31.69000188820064
573,378.1499988026917
574,394.1099988017231
575,359.0999993849546
576,372.4199989773333
577,394.63999899849296
578,380.6799990013242
579,379.5699989106506
580,370.7299997881055
581,391.94999905116856
582,381.9499989990145
583,387.47999914363027
584,-725.549994001165
585,362.31999946944416
586,386.37999918684363
587,393.27999953366816
588,397.06999940238893
589,378.66999900713563
590,371.84999913163483
591,335.1399991288781
592,365.60999893955886
593,347.44999893568456
594,376.14999893307686
595,352.5499995909631
596,385.32999844662845
597,380.14999907650054
598,-477.10999600216746
599,-77.36999717727304
600,90.40000117570162
601,70.71000123396516
602,364.19999895617366
603,327.58999979496
604,350.1299994904548
605,355.9399987645447
606,363.2699987757951
607,345.8999991323799
608,349.01999924890697
609,288.2000000271946
610,378.8199991825968
611,376.99999853409827
612,363.14999985322356
613,358.14999973773956
614,380.45999854430556
615,372.21999929472804
616,381.8099994752556
617,385.529998883605
618,374.89999888278544
619,384.8299988415092
620,362.61999862641096
621,366.8199992608279
622,373.4099990911782
623,377.209999313578
624,366.929999595508
625,375.0099989026785
626,361.23999918811023
627,378.27999884448946
628,379.8599994108081
629,372.5299995150417
630,378.47999833524227
631,375.3099988028407
632,382.3999979738146
633,383.4699990414083
634,392.08999908715487
635,378.53999882750213
636,372.9599989876151
637,354.4299987927079
638,390.5499987266958
639,384.9999987203628
640,357.299999371171
641,360.13999905250967
642,375.0999992508441
643,386.7099988721311
644,374.8299987204373
645,-106.98999784514308
646,373.619999403134
647,375.2699985522777
648,344.1599989682436
649,383.76999780349433
650,369.169998627156
651,369.64999930001795
652,385.7899988256395
653,378.899998864159
654,376.94999890960753
655,106.41000070422888
656,386.57999881729484
657,377.48999851197004
658,374.42999908700585
659,381.9199991710484
660,384.3699986934662
661,375.9399989619851
662,390.1299987528473
663,388.9699989967048
664,387.3299988731742
665,392.98999890871346
666,369.2299990449101
667,381.51999910362065
668,384.40999834239483
669,359.46999898925424
670,380.389998992905
671,386.7399988770485
672,376.6699992194772
673,398.599998883903
674,380.8599984552711
675,386.91999807953835
676,366.8499991297722
677,389.7399990428239
678,349.20999841205776
679,384.62999839521945
680,381.6499986629933
681,-124.90999800525606
682,346.889999775216
683,363.2899987976998
684,371.739998459816
685,384.5899984445423
686,384.5999980773777
687,386.8099988270551
688,385.6299987398088
689,381.30999856069684
690,381.6099984329194
691,387.8099983111024
692,385.3899988438934
693,385.53999860771
694,376.2299985419959
695,376.14999858662486
696,381.9499985575676
697,386.719998518005
698,370.14999827183783
699,329.74999939091504
700,379.8099980223924
701,373.99999890476465
702,395.299998389557
703,380.76999812200665
704,393.69999828003347
705,375.66999867372215
706,370.0099986195564
707,377.06999885104597
708,393.1999983433634
709,385.1699988152832
710,382.859998697415
711,379.9999985639006
712,388.32999892160296
713,395.82999845035374
714,391.659998267889
715,379.91999877616763
716,381.2599979378283
717,381.3399980776012
718,370.44999879971147
719,381.5199984777719
720,385.9899986535311
721,377.4699984714389
722,374.97999887913465
723,376.40999858640134
724,360.3499987050891
725,349.929998928681
726,364.8199982717633
727,384.2299988530576
728,378.81999810785055
729,377.8499989528209
730,381.41999852471054
731,368.7599986474961
732,377.3499984499067
733,369.93999900110066
734,374.21999796293676
735,386.36999923177063
736,320.5399988871068
737,384.80999816954136
738,391.2599985226989
739,372.2199984192848
740,393.3899976853281
741,364.18999876827
742,384.41999877244234
743,382.5899984445423
744,388.81999870948493
745,397.6399979516864
746,392.8799981046468
747,359.9199992250651
748,395.4999980274588
749,384.91999864578247
750,383.5399991311133
751,370.49999898299575
752,383.65999839268625
753,365.87999910116196
754,376.4499985296279
755,392.2099985294044
756,390.53999830037355
757,390.359997831285
758,386.76999926939607
759,381.2499979119748
760,375.9999983906746
761,388.6199987977743
762,382.1999990660697
763,393.40999842993915
764,386.7099986374378
765,375.71999830566347
766,366.18999889306724
767,380.51999870315194
768,385.8299983944744
769,376.7699987310916
770,329.22999893687665
771,391.5199983641505
772,382.48999853618443
773,386.18999855034053
774,393.75999852083623
775,391.51999805122614
776,395.0799992773682
777,391.0699994098395
778,384.7799985986203
779,396.4899979326874
780,369.0199992544949
781,387.35999830439687
782,398.3599987048656
783,395.9599982984364
784,380.99999900348485
785,358.80999832600355
786,391.2799983602017
787,389.3999984059483
788,377.19999885745347
789,393.94999824278057
790,387.41999836452305
791,390.9499985538423
792,371.1699987258762
793,381.6599984895438
794,386.07999934628606
795,383.99999915249646
796,380.94999905116856
797,391.21999792568386
798,377.1799980495125
799,380.17999849654734
800,389.95999823883176
801,377.25999853014946
802,402.03999881260097
803,386.399998197332
804,378.8099982403219
805,395.61999793350697
806,384.3399986270815
807,396.9999979082495
808,373.72999832592905
809,392.86999818123877
810,390.9599984921515
811,389.06999830529094
812,377.2099986821413
813,385.13999869301915
814,395.7199990898371
815,385.9899983163923
816,394.4499983564019
817,397.2699983958155
818,393.60999830812216
819,388.15999828465283
820,384.9399984199554
821,381.1999987587333
822,364.99999868124723
823,387.4999986924231
824,396.5399981290102
825,388.9399982430041
826,384.4999984614551
827,377.56999849528074
828,385.64999854937196
829,372.15999906137586
830,391.69999830797315
831,379.1699985973537
832,392.88999856077135
833,382.1299983691424
834,390.53999821282923
835,392.13999838009477
836,386.10999888554215
837,400.0999986361712
838,374.62999889440835
839,386.3699983935803
840,391.7599988039583
841,376.1599985715002
842,373.3399981558323
843,396.2399979326874
844,389.0599987972528
845,381.5299984347075
846,378.4799983166158
847,383.0299983676523
848,176.14000171236694
849,390.7399982698262
850,387.3999980632216
851,379.08999883569777
852,379.96999861113727
853,398.0299983508885
854,390.139998069033
855,394.2699986360967
856,389.649998312816
857,373.60999885573983
858,385.36999832466245
859,384.119998306036
860,389.0999979302287
861,393.56999829411507
862,391.56999832205474
863,383.1499985419214
864,372.91999905370176
865,393.19999896734953
866,381.48999889567494
867,380.21999835036695
868,386.9499980658293
869,-46.41999813169241
870,366.3899994138628
871,386.8999982420355
872,387.73999802209437
873,380.5999989025295
874,386.4099990464747
875,398.8499983474612
876,397.02999847754836
877,400.32999810762703
878,382.7999986913055
879,394.069998357445
880,376.3399981856346
881,390.83999835141003
882,395.88999903947115
883,75.460001738742
884,329.39999899454415
885,371.47999879717827
886,374.73999832198024
887,384.99999890476465
888,372.66999840922654
889,396.01999889686704
890,383.2799985986203
891,386.2299988027662
892,382.26999891735613
893,377.95999878644943
894,-84.96999759972095
895,392.2899981047958
896,379.6599987205118
897,372.12999924458563
898,385.2999983280897
899,377.63999870046973
900,387.8099983315915
901,372.0299981161952
902,386.1199990604073
903,378.1499980762601
904,379.82999849691987
905,384.5499985348433
906,385.59999869577587
907,383.4499984830618
908,386.3899984434247
909,391.39999850839376
910,386.0099991671741
911,387.40999844297767
912,387.9299987461418
913,382.2399983257055
914,385.77999858371913
915,380.98999865166843
916,371.20999810285866
917,395.55999823473394
918,389.4499982446432
919,386.999998645857
920,382.6999988500029
921,383.1199987921864
922,124.74000158533454
923,376.02999892644584
924,373.6499985419214
925,375.2599984332919
926,392.75999831222
927,389.75999855436385
928,399.82999824918807
929,389.0299988966435
930,377.19999888539314
931,385.91999859921634
932,389.4999982714653
933,391.3899980802089
934,384.0499983523041
935,388.48999880999327
936,393.449998261407
937,382.16999893449247
938,395.5999985076487
939,379.9399984460324
940,367.94999926909804
941,365.49999828636646
942,384.02999935671687
943,294.6399993542582
944,384.57999838143587
945,377.66999820433557
946,361.2599989976734
947,380.54999852739275
948,368.1399986166507
949,323.4999989308417
950,267.80000048317015
951,380.5699986740947
952,382.8099985420704
953,378.6699987463653
954,367.76999866589904
955,374.8099988475442
956,370.71999885328114
957,380.3999983686954
958,384.00999856740236
959,374.9499992597848
960,386.29999832622707
961,394.28999825008214
962,367.3599995300174
963,272.80999967083335
964,361.46999851986766
965,349.18999798223376
966,383.73999864421785
967,394.02999833598733
968,387.45999833382666
969,386.2399982344359
970,384.3299994505942
971,378.3199985753745
972,387.0599985457957
973,320.4199986048043
974,386.2999989464879
975,276.7399998009205
976,383.5999986678362
977,390.70999934896827
978,372.3099988140166
979,384.6199983842671
980,395.7499980535358
981,390.6999987754971
982,350.98999903537333
983,363.65999903716147
984,282.13999915495515
985,263.1599990911782
986,373.80999842844903
987,394.0599985998124
988,377.7899987194687
989,276.7700010444969
990,378.01999859139323
991,389.72999812848866
992,390.34999908693135
993,393.20999851822853
994,387.3599985614419
995,249.92000147141516
996,387.53999863378704
997,385.5799989346415
998,384.16999836824834
999,374.9599985983223
1000,374.03999839909375
1001,387.2299982588738
1002,383.2499986998737
1003,356.3999989684671
1004,397.1499986425042
1005,370.5399986784905
1006,399.13999848626554
1007,400.66999836079776
1008,389.53999818861485
1009,380.55999882146716
1010,213.11000149697065
1011,375.649998979643
1012,382.7899990025908
1013,212.31000048480928
1014,384.1999990772456
1015,381.2799990847707
1016,386.94999845698476
1017,382.9399987589568
1018,377.979998357594
1019,362.8099988885224
1020,394.0199986305088
1021,311.5199999399483
1022,374.2899983115494
1023,387.4699988197535
1024,382.4999988283962
1025,280.52000107988715
1026,382.8299980647862
1027,372.3699985444546
1028,380.1799987182021
1029,377.57999871857464
1030,381.2399988286197
1031,359.52999910898507
1032,378.05999917164445
1033,253.03000077977777
1034,356.9299994111061
1035,222.92000126838684
1036,376.73999818228185
1037,315.4999998398125
1038,382.3399989772588
1039,388.17999906651676
1040,383.85999904572964
1041,381.20999930240214
1042,390.4199986886233
1043,383.529999403283
1044,388.1199993826449
1045,399.28999815136194
1046,377.86999846994877
1047,372.11999918706715
1048,373.68999857641757
1049,377.529998568818
1050,302.85999951697886
1051,391.4999985676259
1052,387.459998158738
1053,398.73999848403037
1054,389.1399987563491
1055,401.2799986246973
1056,387.88999845832586
1057,384.3499987591058
1058,390.49999851360917
1059,372.1399988178164
1060,358.4599988106638
1061,388.64999853260815
1062,380.5899986010045
1063,390.5999983921647
1064,358.5599984731525
1065,369.70999854430556
1066,378.76999883912504
1067,375.17999880574644
1068,393.0199991315603
1069,389.43999839015305
1070,378.0399988889694
1071,381.8699986021966
1072,393.1599983535707
1073,260.5200001243502
1074,367.90999842621386
1075,390.8299986384809
1076,391.9699987731874
1077,388.43999901227653
1078,375.71999849937856
1079,398.55999826081097
1080,367.93999937549233
1081,377.2699990477413
1082,388.4299987144768
1083,320.41999951563776
1084,385.2899988684803
1085,375.5199985280633
1086,392.2999986708164
1087,393.499999050051
1088,381.479998677969
1089,383.48999852128327
1090,403.51999863795936
1091,191.2300014924258
1092,394.8899987488985
1093,391.2799984551966
1094,373.34999884292483
1095,383.219998460263
1096,394.83999843522906
1097,392.2899989075959
1098,385.59999846480787
1099,384.2899990286678
1100,385.71999860182405
1101,375.8699986860156
1102,389.939998395741
1103,384.4899984560907
1104,338.95999869145453
1105,388.359998755157
1106,231.04000207968056
1107,395.38999821059406
1108,379.5699991490692
1109,385.03999851085246
1110,383.99999863654375
1111,388.11999832093716
1112,376.42999858781695
1113,385.5999985784292
1114,383.0099982470274
1115,256.4700012858957
1116,356.1199992336333
1117,385.9399990346283
1118,375.1799992080778
1119,378.929998639971
1120,324.64999906904995
1121,366.69999822229147
1122,386.79999883659184
1123,384.4499984420836
1124,382.1399985011667
1125,386.4199986755848
1126,394.9299984462559
1127,206.570002540946
1128,386.90999892912805
1129,366.7899987529963
1130,400.2199984174222
1131,369.2799982819706
1132,291.8000004775822
1133,321.26999936439097
1134,373.91999859549105
1135,379.13999861106277
1136,328.3199989721179
1137,390.4099984075874
1138,379.4399990942329
1139,368.619998274371
1140,376.69999845698476
1141,210.49999982118607
1142,375.2799984756857
1143,366.6599983125925
1144,377.2699984610081
1145,370.7599981781095
1146,228.75999982096255
1147,353.32999909855425
1148,382.63999854773283
1149,376.989998312667
1150,382.71999797411263
1151,375.89999813586473
1152,364.2499984279275
1153,387.0899985935539
1154,351.2399985548109
1155,372.9899990260601
1156,375.2299986667931
1157,263.76000113226473
1158,383.4099990297109
1159,-12.869998211041093
1160,385.75999874807894
1161,260.2700013741851
1162,210.77000110037625
1163,375.34999836049974
1164,395.89999830164015
1165,362.09999854303896
1166,370.97999892011285
1167,379.9399984739721
1168,378.16999923437834
1169,230.01000157929957
1170,378.0999984294176
1171,372.77999879419804
1172,273.8800000809133
1173,379.3199986834079
1174,372.41999876499176
1175,387.1899989247322
1176,288.40000024810433
1177,374.35999830439687
1178,377.3199982959777
1179,378.84999859146774
1180,372.66999872401357
1181,387.5499985385686
1182,351.5299987029284
1183,363.2499988991767
1184,254.19000078365207
1185,383.64999828487635
1186,380.4599981941283
1187,375.2199987974018
1188,372.6499982737005
1189,394.47999841347337
1190,375.77999893017113
1191,367.179999390617
1192,323.4899989310652
1193,160.2500009778887
1194,356.5399989206344
1195,138.69000030867755
1196,56.29999984614551
1197,-307.73999771662056
1198,361.5099990591407
1199,352.73999886214733
1200,369.6899986807257
1201,271.7799993790686
1202,377.9299981649965
1203,342.21999872103333
1204,-810.4699946846813
1205,374.66999838501215
1206,289.7899999823421
1207,371.0599985346198
1208,359.22999894060194
1209,376.49999940395355
1210,280.79999951831996
1211,364.58999849297106
1212,-200.69999724254012
1213,165.3700017593801
1214,383.95999846979976
1215,378.3399982303381
1216,365.7899983469397
1217,386.92999896779656
1218,374.129999531433
1219,374.99999988265336
1220,121.09999974630773
1221,273.8299993183464
1222,215.4900003131479
1223,378.3499986398965
1224,287.91999951936305
1225,284.04999972321093
1226,375.42999852634966
1227,352.48999877274036
1228,377.5399984177202
1229,352.0899989325553
1230,384.0499982368201
1231,371.8299986794591
1232,370.3099988028407
1233,371.14999843388796
1234,381.6399988308549
1235,329.28999882750213
1236,379.12999856472015
1237,382.3899982813746
1238,303.709999775514
1239,373.889998389408
1240,377.9599986542016
1241,68.10000165365636
1242,375.8899990338832
1243,-263.3299968801439
1244,230.5400012768805
1245,365.9899985846132
1246,391.75999923609197
1247,169.2800023406744
1248,361.32999880611897
1249,381.42999977245927
1250,368.96999878808856
1251,359.1699986383319
1252,377.2699987888336
1253,335.8199986908585
1254,379.6099983975291
1255,377.14999897778034
1256,288.3700005877763
1257,237.20000057853758
1258,117.78000118769705
1259,360.91999903693795
1260,376.1799987182021
1261,348.2299988269806
1262,274.6300001014024
1263,382.80999834276736
1264,335.48999930918217
1265,377.8299980536103
1266,379.7699986156076
1267,367.38999843783677
1268,64.1100009046495
1269,318.2699988782406
1270,285.63999967463315
1271,373.9799990002066
1272,374.2999986894429
1273,388.62999883294106
1274,206.7100024279207
1275,377.7499986216426
1276,391.5099979098886
1277,365.8199990000576
1278,376.06999821029603
