Game,Reward 1,Reward 2
0,824.7799849864095,-73.15000013262033
1,876.6899837013334,-68.2600001078099
2,1017.3299813997,-59.26000050455332
3,836.1899843271822,-72.94000008516014
4,889.939983734861,-63.61000037379563
5,821.2999847531319,-63.160000352188945
6,825.0599848199636,-58.160000352188945
7,993.7299817409366,-49.26000074855983
8,871.3999836966395,-59.270000480115414
9,1077.4399871136993,-20.730001414194703
10,816.3099846281111,-58.3800004851073
11,861.2599836383015,-68.489999987185
12,955.8699821326882,-63.380000399425626
13,864.0599840693176,-68.27000021748245
14,822.4099842831492,-53.710000617429614
15,893.1199835408479,-58.74000048264861
16,1061.179980430752,-59.060000505298376
17,891.5099833272398,-68.17000021785498
18,831.0999844465405,-58.160000352188945
19,842.8899840544909,-63.59000037424266
20,836.0599843654782,-63.2700003515929
21,830.879984203726,-67.93000024370849
22,961.0599875506014,-35.93000128120184
23,908.0399824548513,-54.1600006390363
24,813.4299845714122,-63.38000035099685
25,813.4999843463302,-58.67000044696033
26,928.399990092963,-11.120001075789332
27,857.2199912760407,-29.960001261904836
28,827.7199845369905,-68.72000021487474
29,874.8999838773161,-58.28000024147332
30,823.849984806031,-63.2600003760308
31,892.9199835732579,-64.0800003465265
32,829.5799841247499,-64.17000034637749
33,820.799984479323,-68.05000021867454
34,828.4999843537807,-68.27000021748245
35,886.799983676523,-63.18000021763146
36,874.029983503744,-68.64000021480024
37,835.9899842385203,-63.61000034958124
38,972.5499889776111,-22.350001322105527
39,890.629983684048,-63.72000037319958
40,819.9299849048257,-67.94000024348497
41,896.4499831516296,-58.27000048570335
42,888.8599835839123,-63.97000034712255
43,828.7599843535572,-63.620000349357724
44,887.1899833790958,-49.500000746920705
45,817.429985139519,-54.17000048048794
46,836.4599841684103,-54.14000063948333
47,898.2699828483164,-58.94000048190355
48,802.0999848265201,-58.490000350400805
49,803.5899847075343,-53.48000064305961
50,860.3999835252762,-68.3800002168864
51,978.7899903580546,-16.270001294091344
52,892.7599840443581,-64.06000034697354
53,944.8699892740697,-54.410000728443265
54,975.9599820114672,-54.07000061497092
55,832.9099844451994,-63.16000037640333
56,959.7499821763486,-63.17000035196543
57,842.8199842106551,-63.60000034980476
58,840.8099838551134,-72.94000008516014
59,845.2899839971215,-68.1500002425164
60,840.5699849184602,-68.04000024311244
61,821.169984465465,-58.81000050716102
62,792.599984800443,-68.27000021748245
63,842.8599838986993,-63.680000422522426
64,833.9699840005487,-63.160000352188945
65,818.3999845162034,-58.37000050954521
66,892.1099837664515,-59.49000047892332
67,833.6999845728278,-68.04000024311244
68,863.5799832958728,-68.05000021867454
69,819.639984620735,-67.95000021904707
70,827.1599844954908,-58.94000048190355
71,898.3099830336869,-59.170000394806266
72,939.6499830391258,-58.51000037416816
73,840.3099840525538,-62.83000021986663
74,905.039990466088,-54.05000073090196
75,895.2199831027538,-49.48000077158213
76,844.0499841868877,-68.04000013321638
77,857.4899834059179,-63.38000035099685
78,833.2099844757468,-63.59000037424266
79,907.379983343184,-58.71000050753355
80,823.6099850479513,-68.49000021629035
81,791.169985331595,-63.160000218078494
82,967.3499904032797,-26.170001413673162
83,804.889985350892,-49.26000074855983
84,904.8999833576381,-68.29000021703541
85,817.0199848972261,-68.05000021867454
86,803.299985114485,-63.160000218078494
87,903.5099828876555,-63.05000035278499
88,956.9199823141098,-53.7200006172061
89,820.079985100776,-63.160000352188945
90,873.4599838964641,-54.38000061362982
91,884.0799838192761,-63.51000034995377
92,848.0599840749055,-68.39000021666288
93,819.1299845762551,-58.59000037424266
94,923.1999825071543,-63.060000352561474
95,854.1499838400632,-63.160000352188945
96,808.9499846845865,-53.65000048279762
97,905.5599886532873,-21.23000130429864
98,957.1499819047749,-58.49000050872564
99,849.4799840655178,-63.160000352188945
100,1064.6199797056615,-58.72000037319958
101,847.699984036386,-67.94000008516014
102,897.7099832016975,-63.620000349357724
103,825.3699844684452,-53.93000050634146
104,912.2699825428426,-49.700000770390034
105,814.9599847290665,-58.160000486299396
106,1101.9599879402667,-25.470001347362995
107,806.5099844746292,-58.71000048331916
108,845.5999840032309,-73.24000015668571
109,825.4999843109399,-67.95000021904707
110,831.8999842442572,-68.26000024192035
111,832.7199845667928,-68.3800002168864
112,913.899983169511,-68.06000021845102
113,826.4699852149934,-67.92999999038875
114,841.9799837991595,-68.14000024273992
115,833.9499845206738,-68.1500002425164
116,873.6399839464575,-53.940000616014004
117,880.2399838678539,-63.61000037379563
118,855.6499841380864,-67.84000008553267
119,830.5499846395105,-63.60000034980476
120,855.2999837324023,-68.48000021651387
121,880.3699842952192,-68.39000024087727
122,828.9999845027924,-68.3800002168864
123,920.5199892818928,-35.000001043081284
124,823.0899848565459,-63.25000037625432
125,1001.359988655895,-40.07000078819692
126,1076.4799801968038,-54.290000384673476
127,836.8099843133241,-73.05000008456409
128,819.399984523654,-53.92000061646104
129,801.8799850232899,-53.61000061780214
130,820.9499846547842,-58.07000040076673
131,826.3799849152565,-63.27000021748245
132,957.0499825887382,-59.520000502467155
133,836.489984145388,-53.38000061921775
134,852.1799837760627,-68.1500002425164
135,807.4999851062894,-53.93000043556094
136,824.8399844560772,-67.95000021904707
137,826.5899846982211,-68.1500002425164
138,897.4999829884619,-63.270000375807285
139,1012.5199812036008,-53.530000349506736
140,895.1999837309122,-63.51000034995377
141,1004.7199888750911,-29.930000884458423
142,1028.5999812074006,-54.16000061482191
143,882.9199833162129,-54.05000061541796
144,915.5599833577871,-68.40000021643937
145,870.3799836765975,-54.27000063844025
146,828.8599842004478,-63.2700003515929
147,982.1499816477299,-63.060000352561474
148,836.459983933717,-72.93000010959804
149,885.3599833808839,-59.060000505298376
150,821.6099839750677,-53.37000064365566
151,804.9399850480258,-67.94000024348497
152,1040.679981103167,-64.17000034637749
153,830.2999844420701,-72.83000008575618
154,822.9099846649915,-58.850000482052565
155,907.6699830107391,-63.270000375807285
156,878.0299836359918,-59.17000048048794
157,1032.7699817735702,-54.62000061199069
158,834.0599845424294,-54.26000063866377
159,1032.6599810067564,-44.18000088259578
160,821.9499846156687,-53.95000050589442
161,897.2999829500914,-53.6000005081296
162,879.5399834569544,-63.05000035278499
163,823.6599845159799,-63.38000035099685
164,835.7499842103571,-62.94000021927059
165,884.1499889511615,-6.360001428052783
166,835.1399845741689,-58.71000048331916
167,809.099984800443,-58.3800004851073
168,897.3899838328362,-68.29000021703541
169,788.199984582141,-63.360000375658274
170,1018.1799812782556,-63.29000035114586
171,827.5799851045012,-63.58000014536083
172,810.1999847423285,-53.27000048570335
173,802.5999851580709,-54.04000063985586
174,1052.6199808306992,-49.50000063702464
175,785.9799849707633,-63.27000021748245
176,904.5699833650142,-63.96000034734607
177,828.9999844562262,-63.91000037267804
178,831.9499845858663,-63.48000037483871
179,841.6499839164317,-58.3800004851073
180,873.6999838426709,-48.940000750124454
181,1012.5499816369265,-62.970000218600035
182,880.1399839557707,-68.40000021643937
183,843.1299840398133,-68.04000024311244
184,831.1199845410883,-58.720000483095646
185,810.5799844451249,-53.2700006198138
186,833.1799843385816,-68.62000021524727
187,968.2799825388938,-63.160000352188945
188,832.3999843578786,-68.06000021845102
