Game,Reward 1,Reward 2
170,719.7199896071106,-60.55000034533441
171,902.4599865991622,-60.69000034406781
172,873.1199879851192,-70.69000020995736
173,777.4699901361018,-60.570000344887376
174,935.6399860680103,-61.2300003413111
175,907.5799879841506,-65.78000023402274
176,823.7599883358926,-61.200000366196036
177,806.8499890286475,-70.77000025846064
178,795.31998950243,-61.10000039078295
179,973.6199891176075,-25.650000989437103
180,851.5799883846194,-65.88000034354627
181,796.9599881470203,-65.79000020958483
182,789.5099887829274,-61.22000049985945
183,789.5399884674698,-65.77000023424625
184,835.169988501817,-65.90000034309924
185,831.1599883660674,-61.01000047661364
186,897.559987988323,-60.780000392347574
187,957.6299871467054,-60.79000036790967
188,986.1199846714735,-56.24000047519803
189,869.4199876487255,-65.46000021137297
190,786.7399886194617,-56.000000635161996
191,733.139989361167,-61.11000034213066
192,835.9099873863161,-61.01000036671758
193,747.049989182502,-70.98000025749207
194,1035.0399841219187,-65.69000034406781
195,775.9699892345816,-55.46000034548342
196,845.7199879363179,-60.90000034309924
197,799.3499883413315,-61.100000500679016
198,847.2499877270311,-65.88000020943582
199,845.3599874842912,-56.45000049844384
200,951.6199858337641,-61.560000363737345
201,738.7299898974597,-60.540000235661864
202,849.4499877952039,-61.21000050008297
203,888.209986852482,-56.01000047661364
204,999.2199873719364,-2.4500016756355762
205,788.029988642782,-70.68000021018088
206,857.2599885240197,-66.01000020839274
207,752.2299891524017,-70.65000023506582
208,958.0899857766926,-61.450000474229455
209,869.8199908118695,-20.280001394450665
210,899.0999869797379,-65.99000013805926
211,850.1999877374619,-61.33000034093857
212,788.7099887225777,-60.890000343322754
213,1036.9199876375496,-50.060000725090504
214,822.6499882508069,-60.88000034354627
215,945.6999895758927,-39.5800008866936
216,788.4799887593836,-55.56000050343573
217,793.4599880091846,-66.01000034250319
218,820.6099906377494,-6.030001563951373
219,810.9499891325831,-51.20000063441694
220,1100.5499866660684,-12.030001543462276
221,842.5699875671417,-56.3400004748255
222,907.5799912605435,-24.57000126503408
223,832.2299883048981,-61.10000047646463
224,798.679989816621,-66.0000003669411
225,839.6199877746403,-46.10000074468553
226,787.9199884496629,-70.78000023402274
227,782.5899889934808,-50.99000063538551
228,842.4599876683205,-65.69000020995736
229,795.729990772903,-34.69000088609755
230,759.4199882540852,-65.65000023506582
231,865.5699896905571,-20.63000107742846
232,1058.0599883962423,-54.82000082358718
233,959.6899856459349,-60.58000021055341
234,1228.529981855303,-56.040000634267926
235,845.1999876815826,-51.24000047519803
236,1189.5699873417616,-30.410001078620553
237,909.1099862717092,-41.44000060856342
238,906.169988533482,-66.01000034250319
239,921.3999864794314,-61.330000365152955
240,910.579986544326,-50.790000611916184
241,984.599988033995,-35.03000093251467
242,840.9799880031496,-60.98000050149858
243,966.2399850673974,-51.44000060856342
244,767.2099895849824,-55.56000034511089
245,800.8899880480021,-60.56000034511089
246,978.2099858466536,-75.92000009864569
247,775.3399893157184,-51.090000161901116
248,864.7399876657873,-61.130000500008464
249,840.3799881637096,-61.44000036455691
250,850.7399878762662,-56.10000047646463
251,838.4499880447984,-65.79000023379922
252,839.6899879034609,-61.000000232830644
253,806.8499888293445,-70.45000021159649
254,838.9599878378212,-61.030000476166606
255,767.2999890502542,-60.68000034429133
256,783.8699889201671,-60.88000047765672
257,736.2599902376533,-70.44000021182
258,855.3799899388105,-65.89000023342669
259,946.4899861551821,-61.77000049687922
260,908.0799867156893,-61.57000047340989
261,782.2699891645461,-55.5500003695488
262,838.849988957867,-65.78000020980835
263,1032.8899845238775,-61.46000033989549
264,845.2499878387898,-60.89000023342669
265,893.2699867486954,-56.430000523105264
266,814.5499890483916,-65.7700003683567
267,826.4999883864075,-46.56000060774386
268,757.0799894072115,-51.23000074364245
269,788.2699895780534,-60.46000034548342
270,834.0599875990301,-55.79000036790967
271,856.499987769872,-61.120000341907144
272,967.9499856475741,-60.7800002489239
273,925.609987879172,-65.78000036813319
274,796.6299884468317,-66.11000036634505
275,856.2199880108237,-56.10000047646463
276,732.1999893598258,-70.77000023424625
277,904.6399864889681,-61.32000038959086
278,792.6799887735397,-55.660000478848815
279,858.909988457337,-70.69000020995736
280,718.1699894480407,-50.88000047765672
281,885.4899873547256,-51.350000608712435
282,796.6699883639812,-65.90000034309924
283,813.6799884121865,-65.46000034548342
284,935.1999864168465,-61.680000472813845
285,712.7399896997958,-60.98000036738813
286,938.9099897798151,-30.030001128092408
287,855.8799877036363,-70.91000023297966
288,852.0599879417568,-65.68000021018088
289,987.0999892130494,-16.180001294240355
290,765.6899895276874,-56.11000047624111
291,936.0299863088876,-51.530000403523445
292,824.9099880773574,-46.20000063441694
293,896.499986410141,-51.780000606551766
294,854.0899873059243,-56.35000037960708
295,959.5199854616076,-52.19000083580613
296,893.419986853376,-56.13000047579408
297,847.5799879860133,-60.8900002092123
298,908.919986160472,-66.2300003413111
299,840.5699880775064,-66.00000023283064
300,1083.4199837166816,-61.02000034227967
301,905.1199866198003,-66.12000034190714
302,869.6499873641878,-71.44000023044646
303,876.939988899976,-40.280000906437635
304,894.259987263009,-56.560000497847795
305,843.5699884947389,-65.8900002092123
306,912.5399865843356,-61.2300003413111
307,1080.8699877485633,-30.61000114865601
308,916.9699877277017,-61.55000038817525
309,768.6699890010059,-60.800000209361315
310,973.2799903936684,-15.700001550838351
311,931.9699865225703,-51.680000606924295
312,814.2199887409806,-55.79000034369528
313,984.0299854036421,-66.02000034227967
314,767.299989303574,-56.000000501051545
315,831.4999879356474,-51.22000038065016
316,894.6799873206764,-51.13000047579408
317,862.1799874585122,-66.34000034071505
318,937.99998938106,-44.470001021400094
319,752.5499893892556,-51.09000050090253
320,785.7999888844788,-51.000000501051545
321,1240.8599835969508,-31.27000118419528
322,953.5899863485247,-56.79000060632825
323,904.4799877237529,-70.37000021152198
324,837.8499881308526,-66.21000036597252
325,850.6699875555933,-41.88000074028969
326,680.2599912825972,-60.310000371187925
327,840.9999885950238,-55.68000034429133
328,900.6999866701663,-61.23000047542155
329,846.8899874165654,-61.22000049985945
330,796.6499885395169,-70.91000020876527
331,828.6799880675972,-60.8900002092123
332,957.0299856867641,-60.69000034406781
333,848.7899880744517,-61.01000047661364
334,920.6899862531573,-61.2300003413111
335,1146.9199870415032,-12.070001676678658
336,771.5499892923981,-60.890000477433205
337,782.2999887149781,-70.6700002104044
338,799.1799886804074,-70.66000025905669
339,1243.2499840650707,-16.660001654177904
340,908.1899867784232,-61.75000054575503
341,785.9399884026498,-55.770000502467155
342,899.3699866700917,-61.330000499263406
343,846.2599875275046,-61.21000034175813
344,807.4499882180244,-60.990000391379
345,758.4299892857671,-70.34000021219254
346,908.8099867664278,-61.19000041484833
347,756.0199899114668,-75.65000010095537
348,783.0499893520027,-65.67000034451485
349,801.2499885857105,-65.45000021159649
350,755.0699892640114,-65.78000023402274
351,902.4799861963838,-51.46000047400594
352,1026.38998487778,-56.55000024475157
353,901.25998676382,-61.2300003413111
354,831.2399879265577,-60.68000034429133
355,790.3499889336526,-60.900000501424074
356,832.6999881118536,-50.56000050343573
357,821.289988303557,-56.1100005004555
358,787.4599888473749,-70.56000021100044
359,934.7099867127836,-66.450000340119
360,786.9699878692627,-61.01000034250319
361,959.6599858365953,-56.13000047579408
362,792.8599885813892,-65.79000034369528
363,752.3299893718213,-70.55000021122396
364,870.249989265576,-38.93000086583197
365,861.1399872470647,-61.300000524148345
366,958.1599858123809,-51.45000079087913
367,855.6199886221439,-65.46000034548342
368,805.3799895849079,-75.5500001013279
369,938.5599857755005,-65.68000021018088
370,842.4799877088517,-65.67000036872923
371,846.589987674728,-56.44000047445297
372,894.8899876903743,-51.220000475645065
373,900.6899863630533,-51.56000060774386
374,946.7099902648479,-35.380001125857234
375,1082.5299857072532,-16.010001255199313
376,873.9899876136333,-61.360000340268016
377,844.9499875567853,-56.10000047646463
378,873.5699878893793,-70.79000020958483
379,867.4899869654328,-65.90000036731362
380,787.3099889848381,-56.120000476017594
381,960.6799854468554,-55.69000047817826
382,978.4999848902225,-61.01000047661364
383,956.3199880495667,-44.2500007301569
384,904.9499863591045,-37.100001031532884
385,846.7399876508862,-56.120000610128045
386,986.0799861047417,-66.35000034049153
387,773.3299886882305,-55.98000052571297
388,843.8699878137559,-56.640000427141786
389,1059.5399870034307,-27.350001249462366
390,896.1699872668833,-61.21000034175813
391,736.1499896589667,-55.78000047802925
392,762.1099891960621,-56.21000050008297
393,1133.189986474812,-21.51000152155757
394,859.519986288622,-56.300000524148345
395,723.9099896140397,-60.76000023446977
396,818.9399879332632,-61.42000052332878
397,1055.3599843010306,-56.55000036396086
398,1076.8399868179113,-20.520001526921988
399,865.869987025857,-66.10000034235418
400,741.5699895899743,-70.33000021241605
401,796.3599888719618,-65.90000020898879
402,768.5499893110245,-60.89000036753714
403,919.3999868817627,-55.68000047840178
404,1113.5399838332087,-66.35000020638108
405,752.5099890716374,-65.66000021062791
406,1304.7599831130356,-39.70000099390745
407,776.0999890249223,-61.32000052370131
408,855.9699872266501,-56.560000631958246
409,791.0499882940203,-60.90000034309924
410,815.4199886005372,-51.10000047646463
411,833.149988239631,-56.000000501051545
412,924.7499908152968,-33.92000079527497
413,844.6999877095222,-66.11000034213066
414,914.3399864956737,-56.3400004748255
415,837.77998794429,-66.11000034213066
416,727.9799900259823,-65.53000023588538
417,873.0099876504391,-41.23000074364245
418,915.7799860797822,-66.13000034168363
419,727.4099897518754,-66.09000025689602
420,746.5599900856614,-65.7800003439188
421,976.1599874254316,-10.330001298338175
422,886.0899872872978,-66.22000034153461
423,851.3599872663617,-66.13000034168363
424,943.6299883406609,-34.370000863447785
425,907.9199877716601,-55.57000047899783
426,738.2299894522876,-60.76000050269067
427,846.9699878916144,-56.21000034175813
428,928.7999863028526,-66.00000020861626
429,795.629988418892,-60.45000034570694
430,1230.5299849286675,-12.490001296624541
431,1078.5599832925946,-62.10000051930547
432,887.2099898997694,-34.48000099696219
433,858.5799876376987,-65.68000034429133
434,848.7999873589724,-65.89000036753714
435,895.4799871146679,-56.23000047542155
436,912.839989611879,-11.040001548826694
437,787.2799881063402,-66.01000034250319
438,999.5099852290004,-45.89000076986849
439,854.2399876769632,-51.350000608712435
440,786.3299885727465,-55.6600005030632
441,866.4099873229861,-66.12000034190714
442,702.4799901861697,-70.33000021241605
443,762.6299905274063,-65.79000034369528
444,909.8899866621941,-56.2300003413111
445,773.1699886862189,-51.09000052511692
446,958.0199858471751,-56.57000047340989
447,904.5199863314629,-65.91000020876527
448,1192.0199856366962,-20.76000139117241
449,925.1199870593846,-66.05000034160912
450,790.7499884516001,-66.12000034190714
451,893.099987456575,-60.800000343471766
452,847.7999876439571,-61.35000034049153
453,895.6599865928292,-66.13000034168363
454,832.369988411665,-66.43000027909875
455,840.6499879993498,-61.21000034175813
456,865.9099876899272,-61.000000501051545
457,780.4499896038324,-70.78000023402274
458,745.5199894402176,-65.55000021122396
459,836.4799876138568,-56.33000060915947
460,850.9699878692627,-56.1100005004555
461,910.3499866649508,-56.57000047340989
462,843.729988977313,-65.80000034347177
463,776.479988027364,-61.11000036634505
464,896.6699867639691,-56.560000631958246
465,772.8699899185449,-55.78000047802925
466,907.7899864111096,-56.57000024430454
467,943.4499865602702,-46.780000764876604
468,836.9999881926924,-65.90000034309924
469,843.7599874343723,-56.11000036634505
470,779.8499889355153,-70.91000020876527
471,781.4799883440137,-65.89000034332275
472,839.5999878123403,-56.120000476017594
473,917.2999868895859,-61.01000034250319
474,843.8699882533401,-60.90000034309924
475,865.1799870692194,-71.12000020779669
476,739.5199892744422,-60.440000211820006
477,906.8899868763983,-56.23000047542155
478,950.0799859408289,-56.24000047519803
479,790.4499883204699,-61.01000011339784
480,901.409987417981,-66.2300003413111
481,773.7599892485887,-66.00000034272671
482,751.1099895033985,-60.55000034533441
483,910.97998624295,-65.91000034287572
484,1028.1899844743311,-56.56000047363341
485,991.2399882227182,-16.710001276805997
486,849.579987609759,-65.46000034548342
487,792.4299893397838,-70.78000020980835
488,851.5399873033166,-61.3400004748255
489,838.5399890374392,-66.13000034168363
490,1093.309987546876,-35.390001283958554
491,847.7699878867716,-56.200000366196036
492,753.4399899318814,-70.88000023365021
493,860.2199870776385,-61.200000366196036
494,747.3799900468439,-65.77000011503696
495,845.6699876058847,-51.46000060811639
496,880.7299872841686,-56.21000060997903
497,916.5399863086641,-56.69000047259033
498,800.9599887672812,-65.66000034473836
499,734.5099898707122,-65.98000023327768
