Game,Reward 1,Reward 2
169,954.4099887423217,-30.770001221448183
170,782.3899867013097,-74.23000007681549
171,756.2699870821089,-69.44000020995736
172,886.6599851772189,-69.46000020951033
173,782.9399864710867,-74.34000007621944
174,763.3199872430414,-69.58000020869076
175,762.3599867001176,-59.80000047571957
176,813.7499863859266,-64.44000034406781
177,825.4299862012267,-74.4500000756234
178,973.3499833401293,-45.170000875368714
179,767.1899871602654,-69.67000023275614
180,799.2999863419682,-69.91000020690262
181,871.629985652864,-74.55000007525086
182,913.5399891678244,-25.710001124069095
183,819.8799861632288,-69.67000020854175
184,776.969986692071,-74.23000007681549
185,752.8599870894104,-64.48000034317374
186,813.3999861143529,-55.010000608861446
187,758.0799874123186,-59.66000047698617
188,763.7199868522584,-64.68000036664307
189,778.0399866756052,-64.44000034406781
190,833.8399858474731,-74.34000007621944
191,773.1399868708104,-64.23000034503639
192,763.9499870855361,-69.48000020906329
193,799.5799862015992,-64.80000034160912
194,773.2399868704379,-69.24000021070242
195,812.3399868160486,-64.64000036753714
196,776.1999867875129,-69.36000020988286
197,744.0499873366207,-54.69000061042607
198,875.259985268116,-64.46000034362078
199,764.6999870557338,-69.33000021055341
200,757.0899872500449,-54.67000065930188
201,797.1699867583811,-59.60000047646463
202,831.7199859526008,-69.46000023372471
203,799.0899864304811,-69.54999998025596
204,766.5899869743735,-64.78000039048493
205,765.0199868939817,-69.36000020988286
206,836.7599855549634,-64.46000036783516
207,788.6899864207953,-59.60000047646463
208,868.0099853016436,-64.83000034093857
209,771.8899871483445,-69.37000020965934
210,775.7199872266501,-74.34000007621944
211,751.0699875298887,-59.33000047877431
212,871.1199855227023,-59.780000476166606
213,880.7199850641191,-64.69000034220517
214,770.5299869757146,-64.68000034242868
215,1243.209984228015,-21.430001521483064
216,870.7499855719507,-59.450000477954745
217,822.0099860895425,-64.4400003682822
218,757.6899870373309,-54.580000611022115
219,761.0799873750657,-59.66000047698617
220,800.8799865040928,-54.78000061027706
221,804.6099865995347,-69.48000020906329
222,885.779985204339,-59.5600004773587
223,769.6699867527932,-64.24000034481287
224,754.9899874813855,-69.32000021077693
225,773.719986833632,-64.37000034376979
226,773.2399869449437,-69.23000021092594
227,760.1599869001657,-69.23000021092594
228,754.0599872823805,-55.00000047497451
229,766.5199870523065,-59.560000501573086
230,876.3499855212867,-59.780000342056155
231,799.3799863085151,-64.91000034101307
232,777.8399867117405,-69.33000021055341
233,960.5099901724607,-15.740001257508993
234,795.4299923684448,-31.020001146942377
235,763.1199868135154,-59.580000476911664
236,905.0599906593561,-30.80000101402402
237,765.4899871181697,-64.65000036731362
238,856.7399852257222,-59.93000047467649
239,768.2399871367961,-69.33000021055341
240,751.1599873807281,-69.44000020995736
241,805.7699863165617,-64.90000034123659
242,881.7799903936684,-48.810000732541084
243,758.2999871652573,-64.34000034444034
244,780.6999863311648,-69.34000007621944
245,748.919987147674,-54.580000611022115
246,754.2399870306253,-54.89000060968101
247,759.349987052381,-64.57000034302473
248,755.3899873737246,-74.32000007666647
249,757.3899873103946,-64.58000034280121
250,968.5699884835631,-39.68000102043152
251,761.2699869461358,-64.44000034406781
252,939.4799898117781,-53.84000073187053
253,938.4699890986085,-44.38000072911382
254,762.2399872969836,-59.33000047877431
255,764.2499866783619,-59.59000047668815
256,872.4599852431566,-59.67000050097704
257,761.9899874292314,-54.47000061161816
258,761.489987347275,-64.48000034317374
259,872.3399849887937,-64.69000034220517
260,774.7299869544804,-64.56000036746264
261,803.3799860905856,-54.80000060983002
262,768.0899871513247,-64.57000034302473
263,808.0999866146594,-64.82000034116209
264,964.3799882363528,-21.370001254603267
265,795.5099863689393,-74.23000007681549
266,1135.2799852695316,-30.210000896826386
267,760.5899871475995,-69.44000020995736
268,761.4899871647358,-64.44000034406781
269,757.2899869531393,-59.34000034444034
270,813.3799862191081,-64.54000020958483
271,774.1999864522368,-64.58000034280121
272,737.069987880066,-59.44000047817826
273,774.6599866207689,-69.44000020995736
274,789.7799862865359,-74.23000007681549
275,805.7999864537269,-69.46000020951033
276,1114.7599857691675,-35.000001126900315
277,863.9599899705499,-25.490001015365124
278,756.1999874301255,-64.48000034317374
279,755.9099875353277,-64.56000034324825
280,763.5599869936705,-69.54000023379922
281,822.7899858690798,-59.680000342428684
282,770.6299869157374,-64.68000034242868
283,794.2799866832793,-59.54000034369528
284,805.1399865932763,-69.46000020951033
285,905.5199891086668,-34.38000113144517
286,740.5099879130721,-59.66000050120056
287,768.1399869583547,-64.23000034503639
288,761.3999870680273,-59.57000047713518
289,742.7599872909486,-59.47000047750771
290,767.2199863847345,-59.47000047750771
291,809.1999865081161,-60.0000004991889
292,755.9699872471392,-69.54000023379922
293,809.4299864843488,-64.68000034242868
294,815.9999865274876,-64.47000034339726
295,799.4399867858738,-64.68000034242868
296,766.189987141639,-64.57000034302473
297,767.089986924082,-64.6700003426522
298,760.399986948818,-59.57000047713518
299,761.1099869702011,-59.47000047750771
300,766.8899869229645,-64.44000034406781
301,771.1499866452068,-69.23000021092594
302,762.4499870780855,-64.44000034406781
303,820.2199861686677,-64.54000034369528
304,1193.099985331297,-30.44000125862658
305,763.2399871684611,-69.33000021055341
306,750.5899875797331,-64.33000034466386
307,759.7199871838093,-59.57000047713518
308,735.9899874180555,-69.32000021077693
309,823.479985723272,-64.78000034205616
310,872.9799852408469,-74.37000007554889
311,776.3199868313968,-69.57000020891428
312,750.6999874003232,-69.43000021018088
313,999.0399876516312,-30.64000098966062
314,760.9799875300378,-64.44000034406781
315,775.489986833185,-74.34000007621944
316,817.3899857718498,-59.920000499114394
317,853.1699860673398,-50.02000060863793
318,750.1899875830859,-69.33000021055341
319,801.7199863381684,-59.680000476539135
320,844.1199898645282,-35.04000112786889
321,795.0399870164692,-64.68000034242868
322,746.4099877811968,-54.66000061109662
323,818.1999857258052,-64.57000034302473
324,926.3899904489517,-34.920000994578004
325,800.7799865975976,-64.92000034078956
326,826.129986146465,-69.47000020928681
327,766.539987064898,-59.46000047773123
328,767.2699869666249,-74.33000007644296
