Episode,Reward
249,382.87999984808266
250,385.4399985279888
251,386.6999987959862
252,380.2599986195564
253,349.98999889194965
254,379.67999878898263
255,392.98999797925353
256,376.87999849393964
257,328.29999937303364
258,341.890000205487
259,338.50999950803816
260,328.96000006981194
261,335.4899997673929
262,347.6599996499717
263,277.7599998358637
264,374.29999910108745
265,320.3500000331551
266,339.00999911129475
267,381.97999890334904
268,375.27999855950475
269,188.12000054866076
270,385.3699989710003
271,387.4999985434115
272,388.0799983367324
273,167.25000052899122
274,385.94999839924276
275,390.1799981240183
276,386.0699984803796
277,386.73999827355146
278,382.439998306334
279,316.20999988913536
280,375.8299981355667
281,265.40999985672534
282,386.40999883413315
283,381.33999898284674
284,384.1199984829873
285,389.26999878138304
286,386.8699988331646
287,369.54999925754964
288,385.6599989589304
289,381.25999859906733
290,381.79999834112823
291,382.33999885059893
292,357.03999870084226
293,388.31999879702926
294,328.63000003807247
295,388.3699990902096
296,343.4599990211427
297,389.12999851442873
298,378.75999915227294
299,391.8499985076487
300,371.45999872870743
301,389.8999986182898
302,382.969998953864
303,293.6699997037649
304,380.87999816797674
305,394.18999858014286
306,325.49999989010394
307,386.1499989759177
308,324.98000018298626
309,395.96999827958643
310,379.70999858900905
311,383.06999833509326
312,386.57999885454774
313,386.1099988780916
314,297.420000044629
315,382.40999849140644
316,387.93999945372343
317,389.1599989682436
318,379.8499987628311
319,386.9899984765798
320,382.4199989680201
321,396.93999837338924
322,386.2399987876415
323,361.4099991284311
324,382.5599985625595
325,331.40999961458147
326,384.3799985088408
327,385.0799982827157
328,238.93000032007694
329,393.149998601526
330,385.92999887652695
331,391.6399987284094
332,385.58999886363745
333,381.53999839536846
334,378.779998825863
335,380.6899988874793
336,380.05999847874045
337,384.20999847725034
338,366.30999878421426
339,385.68999824486673
340,268.77999994903803
341,355.59999947436154
342,392.91999849677086
343,380.4599987640977
344,383.00999848917127
345,381.9599984232336
346,362.4699983485043
347,384.2399986144155
348,386.699998581782
349,385.5399983469397
350,336.2399990707636
351,385.66999814100564
352,329.01999935507774
353,304.0999997481704
354,393.12999841198325
355,342.73999893292785
356,380.52999866753817
357,344.0599991045892
358,282.2999999858439
359,363.34999855421484
360,339.8999988436699
361,364.45999865047634
362,305.9899995867163
363,264.35999955423176
364,380.8199988026172
365,343.32999971695244
366,367.68999872356653
367,326.46999942697585
368,320.6899990141392
369,328.38999852724373
370,376.11999868787825
371,341.7999989390373
372,355.23999960161746
373,269.29000038281083
374,322.2599993236363
375,350.4299988579005
376,284.1699999459088
377,309.19999974407256
378,364.4099988825619
379,308.36999914236367
380,339.7800000272691
381,282.86999879963696
382,301.0299996249378
383,323.659999307245
384,334.60999881103635
385,337.9399987272918
386,153.05000024102628
387,390.39999800361693
388,336.6299983803183
389,277.9299999065697
390,372.81999904476106
391,379.17999816685915
392,385.6199983097613
393,305.3999996576458
394,351.2000000216067
395,388.41999867744744
396,361.5899989102036
397,343.73999902047217
398,391.08999847620726
399,309.52999992854893
400,384.80999851971865
401,329.5299992915243
402,381.84999823383987
403,385.8699981831014
404,324.6799998469651
405,381.899998286739
406,338.14999921247363
407,347.1399992350489
408,358.55999940261245
409,368.8199986536056
410,355.0199989210814
411,377.7999986987561
412,291.9299996942282
413,388.97999822720885
414,378.2899985406548
415,386.4999984931201
416,388.87999918684363
417,379.0599982663989
418,372.869998851791
419,358.42999907396734
420,378.1599978990853
421,389.5799981839955
422,379.6899982597679
423,361.30999901145697
424,382.72999851591885
425,381.2899980507791
426,356.2099988665432
427,390.10999857634306
428,378.87999852746725
429,383.779998453334
430,389.90999849140644
431,389.1499978583306
432,377.3199988491833
433,395.82999852113426
434,381.74999825656414
435,373.57999938726425
436,342.03999876603484
437,384.3799986168742
438,346.90999867394567
439,369.76999894715846
440,378.4699984472245
441,392.7699981890619
442,368.84999874420464
443,346.50999877788126
444,362.42999912053347
445,380.48999849520624
446,369.5899989269674
447,380.7799986023456
448,326.9599994812161
449,376.48999863676727
450,329.24999854154885
451,358.34999920614064
452,329.84999897889793
453,354.47999911755323
454,328.88999943621457
455,378.559998029843
456,382.119998883456
457,317.58999997004867
458,146.61000053957105
459,340.17999883182347
460,385.1399980839342
461,313.11999947950244
462,294.9600001126528
463,373.4699986036867
464,357.2699990607798
465,355.64999878779054
466,392.5899980440736
467,309.96999924071133
468,373.99999859929085
469,381.11999845691025
470,305.49999932572246
471,380.51999890990555
472,352.79999920912087
473,373.4399983678013
474,361.2599986977875
475,382.30999844521284
476,251.28000003099442
477,381.17999794334173
478,267.50999980419874
479,386.2599985077977
480,284.33999971300364
481,377.5199987720698
482,370.26999906264246
483,377.1599978879094
484,332.9599992688745
485,356.53999885730445
486,357.4199990592897
487,383.5499980915338
488,361.57999868132174
489,382.07999872229993
490,328.2199992053211
491,318.79999902658165
492,385.76999817602336
493,372.1499989554286
494,302.2300002910197
495,376.09999871626496
496,375.71999829262495
497,363.6899991314858
498,367.07999852113426
499,391.3299988452345
500,340.14999873004854
501,376.79999816417694
502,346.0899995751679
503,383.5599979683757
504,398.8599987924099
505,368.08999894186854
506,389.09999823383987
507,387.17999811284244
508,121.15000046230853
509,376.9999981354922
510,386.1499986387789
511,371.51999904587865
512,363.40999881364405
513,386.4399980995804
514,378.0199982486665
515,173.77000091411173
516,369.6199987232685
517,372.25999853014946
518,375.8199984431267
519,373.369998594746
520,379.07999848015606
521,365.08999916538596
522,345.7399987243116
523,375.33999883569777
524,333.93999899737537
525,370.89999879710376
526,374.28999869152904
527,370.9299988374114
528,387.64999842457473
529,311.1299992091954
530,387.63999864272773
531,385.98999862372875
532,382.4799988325685
533,369.3799984809011
534,339.8899987284094
535,386.3799981530756
536,375.8899987693876
537,374.0899983327836
538,326.83999891765416
539,162.01000086590648
540,374.789998292923
541,385.0899984743446
542,101.46000132337213
543,377.70999818854034
544,384.93999850936234
545,376.22999880090356
546,378.929998639971
547,377.9399988986552
548,345.02999983914196
549,380.6999988500029
550,255.56000033579767
551,385.12999813072383
552,386.3699983302504
553,386.54999857768416
554,336.14000007510185
555,380.06999969109893
556,312.5999995637685
557,242.14000060223043
558,374.77999844029546
559,381.8599989451468
560,378.4599992670119
561,387.8899989258498
562,370.2499992251396
563,380.85999861359596
564,234.0500005465001
565,382.66999869421124
566,380.2399986125529
567,381.42999838478863
568,330.49999991059303
569,368.94999844394624
570,389.81999843753874
571,383.24999885074794
572,383.0999988168478
573,386.36999814398587
574,373.0399991925806
575,374.579997966066
576,379.8599985167384
577,393.45999817736447
578,383.959998536855
579,380.40999864041805
580,364.9699986744672
581,359.4299987629056
582,387.7299986798316
583,375.82999829389155
584,383.60999841988087
585,390.11999889463186
586,358.2199993133545
587,361.00999878160655
588,305.02999978885055
589,385.0999984666705
590,389.3099985271692
591,381.46999810263515
592,386.3199985101819
593,375.15999874845147
594,344.699999416247
595,269.6900008954108
596,389.75999861583114
597,390.51999847218394
598,383.96999889425933
599,382.3899985663593
600,387.7199990786612
601,382.32999898307025
602,391.79999817349017
603,385.16999845579267
604,381.2599987592548
605,302.3599999304861
606,381.94999856874347
607,384.15999853238463
608,352.8999989889562
609,385.7199987731874
610,384.07999864406884
611,384.65999817475677
612,380.3799983635545
613,380.8199982829392
614,384.59999885968864
615,359.43999877758324
616,385.20999818108976
617,238.62000079266727
618,341.5499999783933
619,381.64999896660447
620,275.12000096961856
621,391.65999850817025
622,367.96999819763005
623,361.8999985549599
624,378.7599983047694
625,387.06999821029603
626,388.3799985963851
627,379.2099986746907
628,385.1199988760054
629,308.05000023171306
630,378.9099985919893
631,381.61999879963696
632,347.83999912813306
633,269.48000018298626
634,384.40999845042825
635,384.3299986291677
636,379.1799987051636
637,388.04999879188836
638,371.03999894857407
639,392.479998299852
640,391.09999859519303
641,365.6199990697205
642,362.76999861188233
643,380.1799983680248
644,373.179998235777
645,378.779998164624
646,372.2499984204769
647,386.05999905616045
648,381.1399990096688
649,388.03999864682555
650,391.7499982174486
651,385.629998607561
652,380.64999832585454
653,310.1499994304031
654,386.97999805770814
655,384.36999902129173
656,381.1299996431917
657,384.45999872870743
658,383.3999980352819
659,378.7599986065179
660,314.63999995589256
661,351.6099986229092
662,357.31999965943396
663,387.89999833889306
664,386.92999842204154
665,382.10999831557274
666,378.1399988848716
667,387.2199988812208
668,383.0999986715615
669,368.14999893307686
670,388.3199985548854
671,215.38000026345253
672,387.7999995034188
673,384.56999831832945
674,388.6099981945008
675,391.0499985013157
676,387.5099987555295
677,376.19999861717224
678,381.089998498559
679,383.84999830648303
680,386.5799986347556
681,372.1899985242635
682,384.92999876476824
683,374.2899986244738
684,383.1299986205995
685,356.5999983996153
686,388.89999832585454
687,377.9599990192801
688,378.9599987845868
689,364.5099987220019
690,375.9299986306578
691,356.52999836578965
692,372.79999915137887
693,372.5199985411018
694,386.33999880589545
695,387.8399984110147
696,368.8799989297986
697,379.5799983497709
698,373.3799988050014
699,380.0699989050627
700,383.12999862246215
701,388.5599984973669
702,381.9499983917922
703,377.09999887645245
704,380.59999900497496
705,383.20999849773943
706,385.0899989120662
707,383.5399983841926
708,386.6299987677485
709,386.76999861747026
710,374.4799988232553
711,376.40999899059534
712,384.4099983777851
713,387.549998562783
714,372.5799979902804
715,386.9599992260337
716,384.8199984896928
717,392.6999978609383
718,391.2899983841926
719,394.4399981237948
720,398.64999864809215
721,385.67999874055386
722,390.1299981623888
723,264.4299998022616
724,357.3299989439547
725,396.30999847874045
726,383.2599983625114
727,275.8900007773191
728,380.5499986317009
729,386.73999807052314
730,347.7699999511242
731,389.0299990475178
732,351.37999903038144
733,331.00999954901636
734,376.2799985706806
735,375.37999910116196
736,294.72000063955784
737,390.42999824136496
738,391.82999831810594
739,379.0199978798628
740,381.6799983922392
741,384.35999807342887
742,382.0799985844642
743,379.96999831311405
744,374.229998735711
745,385.7299988102168
746,370.20999798737466
747,383.41999871097505
748,393.6799984462559
749,388.88999841175973
750,342.4999995417893
751,382.39999864809215
752,388.53999873250723
753,386.79999823868275
754,376.859998781234
755,382.0799987539649
756,370.1399989705533
757,382.0899983737618
758,387.2399984039366
759,378.9899985678494
760,388.0399985741824
761,389.1499984525144
762,390.70999839901924
763,357.169998889789
764,381.3799983728677
765,397.35999831184745
766,380.769998524338
767,363.4699988793582
768,305.9899988826364
769,377.729998966679
770,383.55999818630517
771,372.03999811038375
772,376.56999849900603
773,394.2699989490211
774,386.7799986246973
775,337.10999946668744
776,323.4099995288998
777,283.28000030852854
778,384.18999845162034
779,386.2799981199205
780,384.32999898679554
781,384.95999872870743
782,392.8299986477941
783,388.6199985574931
784,384.8899983204901
785,386.3499982971698
786,383.01999837718904
787,375.8499984331429
788,382.4099982511252
789,386.8799980636686
790,386.19999858923256
791,387.6699982434511
792,366.1899994444102
793,356.1799985617399
794,376.559998864308
795,375.00999925658107
796,308.42999958992004
797,392.0499986112118
798,381.4099987074733
799,371.5599983409047
800,381.67999862506986
801,362.30999829247594
802,387.0399986356497
803,378.46999839507043
804,389.12999881617725
805,389.1899988017976
806,384.3799980543554
807,376.78999870456755
808,381.0999985355884
809,388.06999889574945
810,358.7999987229705
811,386.1799986362457
812,386.419998601079
813,378.4499984830618
814,380.0099984500557
815,386.5399984885007
816,387.6599984616041
817,378.0399985909462
818,350.649998601526
819,272.560000481084
820,384.26999881118536
821,325.0499996300787
822,383.4299990888685
823,380.41999875195324
824,375.6399984918535
825,371.14999838359654
826,383.0599983483553
827,313.2799999471754
828,383.65999930910766
829,387.5999988671392
830,389.82999854907393
831,390.20999825559556
832,378.119998479262
833,289.0800002794713
834,389.649998286739
835,389.43999854288995
836,371.99999843351543
837,368.3799985963851
838,355.7599987015128
839,302.4100011456758
840,390.34999881498516
841,380.0099982973188
842,384.4999983664602
843,377.5399988759309
844,393.7599987834692
845,383.3299987372011
846,389.11999846063554
847,371.7999987062067
848,392.89999900572
849,386.2199985552579
850,376.77999848127365
851,366.95999933220446
852,392.20999871753156
853,350.19999896734953
854,381.11999849788845
855,367.28999845311046
856,375.0499981213361
857,393.26999870315194
858,387.97999815642834
859,393.6999986935407
860,361.7199991066009
861,387.2099984996021
862,374.6299993433058
863,303.86000018008053
864,375.7799989115447
865,384.22999865189195
866,386.49999822862446
867,382.7299982495606
868,378.1099990680814
869,376.6399989426136
870,265.9299995135516
871,384.5999980624765
872,383.31999796256423
873,389.7099988181144
874,386.5999989658594
875,386.33999809995294
876,384.44999803975224
877,373.2699987795204
878,372.2799991425127
879,383.3499981481582
880,388.2699992582202
881,382.3199985139072
882,383.4399986900389
883,362.1399991363287
884,382.2199987191707
885,354.28999920003116
886,388.95999886095524
887,385.6999989245087
888,386.63999811187387
889,386.2999983821064
890,373.2099991235882
891,388.13999861478806
892,376.17999860085547
893,385.2899981327355
894,374.00999880209565
895,381.1399991828948
896,379.90999829769135
897,384.20999866724014
898,383.7999980878085
899,386.51999855041504
900,390.5799984559417
901,382.97999821417034
902,376.68999844044447
903,388.8399983141571
904,380.96999912709
905,379.9699985254556
906,391.17999880202115
907,380.0899991467595
908,388.20999894849956
909,378.6599989514798
910,381.55999836698174
911,376.2199988178909
912,384.16999892145395
913,391.4299994055182
914,388.93999866209924
915,393.7599984463304
916,386.98999902792275
917,395.30999825149775
918,388.6899983305484
919,388.23999857902527
920,385.6499986164272
921,385.2699985485524
922,377.2399986181408
923,370.0499988645315
924,371.34999857470393
925,359.18999870307744
926,384.69999838620424
927,310.23999956436455
928,391.0199981145561
929,392.80999776721
930,389.78999847732484
931,341.9799992758781
932,391.84999889694154
933,378.5099985767156
934,317.83000034466386
935,373.1899991054088
936,382.53999848663807
937,393.46999877132475
938,377.4099985472858
939,380.5999982301146
940,384.20999851077795
941,388.5099986344576
942,384.21999959275126
943,390.23999885097146
944,369.9599987324327
945,393.00999886728823
946,380.369998190552
947,392.24999879673123
948,383.9899986963719
949,388.2899979390204
950,391.549998851493
951,390.01999845542014
952,382.6699984408915
953,379.37999862991273
954,375.509998716414
955,377.9399990029633
956,387.4699983727187
957,391.04999860934913
958,376.2599987592548
959,371.5099990144372
960,383.38999804481864
961,395.6599983051419
962,389.93999821320176
963,385.24999865703285
964,392.9499982483685
965,319.1900001745671
966,382.4999984651804
967,384.61999820545316
968,380.6999981496483
969,358.5299994200468
970,349.4899991545826
971,386.0199990347028
972,378.4799989759922
973,389.43999852240086
974,387.1599980890751
975,388.90999833866954
976,348.0199994202703
977,390.7199989706278
978,381.77999888919294
979,391.94999865069985
980,388.3499983549118
981,385.8399981968105
982,394.70999807305634
983,344.3199995793402
984,386.33999840170145
985,388.14999909698963
986,385.1699984483421
987,386.41999816522
988,387.5799980740994
989,378.59999836981297
990,385.9499985650182
991,381.15999862737954
992,383.12999898009
993,388.78999880328774
994,391.6799987629056
995,388.1899985540658
996,394.1999985463917
997,384.22999899461865
998,325.7899997383356
999,377.1099986471236
1000,393.1999984886497
1001,376.70999884977937
1002,383.21999831683934
1003,400.1499988492578
1004,314.4599996358156
1005,377.80999911390245
1006,380.57999897375703
1007,387.6599985267967
1008,377.58999865688384
1009,310.9699996225536
1010,383.159998672083
1011,388.49999849684536
1012,390.3299981877208
1013,368.99999917671084
1014,381.5599984228611
1015,374.149998370558
1016,392.1999985445291
1017,383.3499991912395
1018,389.7099987696856
1019,376.77999853901565
1020,389.1099983099848
1021,391.12999909184873
1022,370.02999895997345
1023,363.7199984397739
1024,359.7499984353781
1025,386.05999837070704
1026,312.24000024050474
1027,384.6199983358383
1028,361.1699987575412
1029,374.1199989449233
1030,380.0699988864362
1031,385.1299986541271
1032,392.7899988926947
1033,385.55999838374555
1034,385.4099983405322
1035,362.1499995049089
1036,387.73999805375934
1037,381.7899985909462
1038,397.78999860584736
1039,341.029999287799
1040,266.0500002708286
1041,393.65999842248857
1042,363.5399993341416
1043,379.799998793751
1044,297.00000055879354
1045,375.23999939858913
1046,345.1599987987429
1047,374.5899988990277
1048,381.82999858632684
1049,373.9399993829429
1050,375.4499984178692
1051,390.1799985524267
1052,375.1799984127283
1053,350.10999872535467
1054,382.46999847330153
1055,389.3999985586852
1056,381.8199982866645
1057,384.33999882638454
1058,392.24999850429595
1059,384.319998588413
1060,379.2699983417988
1061,396.47999849170446
1062,389.27999836951494
1063,301.7200000155717
1064,386.68999867141247
1065,380.24999851360917
1066,391.20999827980995
1067,355.80999900214374
1068,379.2699979636818
1069,389.5099983289838
1070,364.99999844655395
1071,343.719999095425
1072,356.74999906122684
1073,393.1599982865155
1074,382.84999815002084
1075,388.7799987923354
1076,387.9999979902059
1077,379.7299984674901
1078,381.15999818593264
1079,344.9799991250038
1080,392.06999784708023
1081,386.2499981969595
1082,392.2299981340766
1083,383.89999862760305
1084,386.5399981793016
1085,379.87999948859215
1086,386.9899980518967
1087,392.8199985679239
1088,349.96999945677817
1089,388.3599982392043
1090,376.04999875836074
1091,393.7899986244738
1092,384.3499986361712
1093,388.4299982134253
1094,292.7999997138977
1095,378.33999770507216
1096,372.2699985951185
1097,389.90999876149
1098,390.61999857984483
1099,379.23999838903546
1100,375.82999899983406
1101,388.4199990257621
1102,391.09999922290444
1103,364.6299990210682
1104,376.29999819770455
1105,358.80999938957393
1106,391.32999864406884
1107,376.73999878950417
1108,385.76999861747026
1109,377.57999963872135
1110,384.6699986923486
1111,377.1799986381084
1112,373.65999872237444
1113,385.989998543635
1114,346.4399995934218
1115,382.6099993288517
1116,364.90999885834754
1117,388.30999876372516
1118,383.02999790385365
1119,389.9699988923967
1120,373.69999898038805
1121,378.1299988441169
1122,378.31999898701906
1123,394.709998710081
1124,370.0999987348914
1125,355.24999906122684
1126,394.54999925754964
1127,386.63999842107296
1128,377.7699986882508
1129,389.6299981996417
1130,372.5299987960607
1131,334.1399989966303
1132,373.62999911792576
1133,369.5899990219623
1134,395.01999808102846
1135,374.7699985150248
1136,356.86999859660864
1137,375.1499988883734
1138,380.80999853648245
1139,376.9599985964596
1140,381.57999869063497
1141,374.5499989911914
1142,396.899999095127
1143,255.0200006943196
1144,377.84999887272716
1145,375.06999918445945
1146,336.16999928094447
1147,384.2699989788234
1148,393.8299991544336
1149,380.37999865971506
1150,389.6199984662235
1151,384.4699985925108
1152,368.10999952070415
1153,363.16999875567853
1154,359.99999925121665
1155,298.68999964930117
1156,381.08999809250236
1157,390.7799984626472
1158,375.2999989595264
1159,381.5699982624501
1160,383.649998255074
1161,382.86999789625406
1162,393.6399988140911
1163,375.0599985346198
1164,379.8299991376698
1165,386.8999983277172
1166,392.6399986501783
1167,382.9499988462776
1168,364.54999966174364
1169,384.95999814011157
1170,388.3099979273975
1171,373.54999909736216
1172,361.0599989872426
1173,384.7499985154718
1174,389.2799988221377
1175,367.0999991931021
1176,380.16999857500196
1177,376.07999853789806
1178,386.33999859914184
1179,382.36999886110425
1180,387.30999854393303
1181,389.8899987023324
1182,385.719998402521
1183,378.42999874427915
1184,330.0799998473376
1185,376.7699979953468
1186,376.6699982993305
1187,382.4899986349046
1188,388.10999800637364
1189,370.4899989422411
1190,382.47999909333885
1191,389.2899984549731
1192,387.41999890469015
1193,386.8399981353432
1194,381.9099981915206
1195,386.7499981056899
1196,376.069998299703
1197,359.1099988203496
1198,384.2999993208796
1199,340.729999165982
1200,384.6999985538423
1201,387.99999851360917
1202,374.2899983059615
1203,386.9999985769391
1204,388.02999905496836
1205,384.22999866493046
1206,387.44999906234443
1207,379.4799981545657
1208,384.2899985164404
1209,389.4099981710315
1210,387.89999826438725
1211,377.63999837078154
1212,393.68999872356653
1213,380.79999897256494
1214,377.66999880224466
1215,386.2599987797439
1216,375.38999898172915
1217,388.7499986011535
1218,365.8099987190217
1219,377.3699990864843
1220,388.4099990166724
1221,381.81999852880836
1222,366.70999899320304
1223,388.14999855682254
1224,364.2199992481619
1225,385.8799982164055
1226,373.95999862626195
1227,382.1099986806512
1228,382.6499984078109
1229,384.71999841555953
1230,383.98999864421785
1231,389.84999873675406
1232,366.28999893926084
1233,392.0099986400455
1234,380.409998325631
1235,379.729998646304
1236,381.6099996659905
1237,380.19999886862934
1238,380.31999853253365
1239,381.049998562783
1240,290.3400010764599
1241,375.2299987208098
1242,386.29999869316816
1243,384.359998119995
1244,391.87999848276377
1245,378.5399988889694
1246,391.94999817945063
1247,379.75999905727804
1248,375.71999840438366
1249,376.46999859437346
1250,384.6899980660528
1251,384.8099984358996
1252,387.92999778315425
1253,385.23999787680805
1254,364.1199990734458
1255,385.38999874331057
1256,391.5299982689321
1257,373.5999990981072
1258,384.1499997396022
1259,376.819998415187
1260,388.51999834924936
1261,375.999999191612
1262,388.68999861739576
1263,389.3599985707551
1264,374.6299982815981
1265,313.449999794364
1266,376.5399985797703
1267,381.84999869950116
1268,359.7299986612052
1269,371.5699991583824
1270,280.7900011371821
1271,384.8899989388883
1272,385.9499987009913
1273,401.7099990323186
1274,387.5799984578043
1275,362.55999838374555
1276,377.61999855190516
1277,389.7799989618361
1278,389.37999858148396
1279,386.6299987565726
1280,373.88999922573566
1281,378.4699986670166
1282,380.3699985742569
1283,381.0699990801513
1284,391.7099981531501
1285,374.5899991635233
1286,382.24999834783375
1287,380.30999873392284
1288,382.82999875955284
1289,383.81999867781997
1290,370.9699994493276
1291,386.5899981688708
1292,384.12999874167144
1293,377.0499985590577
1294,380.7799986060709
1295,375.1899986770004
1296,381.30999809876084
1297,359.0799994505942
1298,384.86999885737896
1299,379.7999984975904
1300,383.3699992764741
1301,386.1799988094717
1302,385.5399986244738
1303,380.29999870434403
1304,380.85999878682196
1305,381.76999919489026
1306,369.9399981610477
1307,383.86999882012606
1308,382.299998620525
1309,340.24999992363155
1310,396.14999866113067
1311,384.5899990834296
1312,371.6299990154803
1313,387.2099978812039
1314,391.11999844387174
1315,397.8499983660877
1316,385.4299993161112
1317,381.2999989837408
1318,391.5199987795204
1319,376.81999879702926
1320,355.99999886378646
1321,396.50999796018004
1322,390.1999986357987
1323,390.46999823860824
1324,373.6399990078062
1325,388.1999991219491
1326,400.70999868772924
1327,361.7299992348999
1328,379.3099984768778
1329,385.32999867387116
1330,383.4599984511733
1331,387.2599985282868
1332,386.1399994622916
1333,379.3199980854988
1334,367.20999860204756
1335,387.88999857753515
1336,362.4399990681559
1337,382.16999863274395
1338,394.5999984778464
1339,389.9199987389147
1340,373.69999912567437
1341,383.81999807059765
1342,375.33999902009964
1343,364.8299985527992
1344,377.31999916397035
1345,380.45999831706285
1346,378.62999854423106
1347,387.74999844655395
1348,393.65999873913825
1349,380.5099986884743
1350,223.87000070139766
1351,391.7599982935935
1352,383.1499983500689
1353,391.9399981312454
1354,289.86000056006014
1355,392.48999808728695
1356,376.61999857611954
1357,381.5899987332523
1358,384.7499985061586
1359,378.42999828979373
1360,384.5299986079335
1361,383.0699986219406
1362,368.629998665303
1363,384.32999823987484
1364,379.22999826818705
1365,392.95999844931066
1366,386.219998376444
1367,364.7599991802126
