Episode,Reward
0,-47.99999935925007
1,-3901.9000565856695
2,-24.600000128149986
3,-2.000000014901161
4,-661.7000078558922
5,87.0000037252903
6,-768.3000093400478
7,-22.699997633695602
8,-236.49999931454659
9,54.800003707408905
10,156.40000653266907
11,310.00001023709774
12,-71.49999637901783
13,-41.499995306134224
14,-543.9000034034252
15,-43.999999180436134
